Raw Input (OMIT FROM MAP),Date,Type of Beacon,Type of Rescue,Beacon Description,Latitude,Longitude,# Saves,Homeport,Description
"Home Port - Hudson, FL
On 03 March 2020 at 1323 UTC (0823 EST) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 28 46.9N 82 52.1W, 12 NM west of Homosassa, FL. It was activated by 2 crew members of the fishing vessel RIP TIDE, who then barricaded themselves on board the vessel. Sector Saint Petersburg received a 911 transfer call from the crew members reporting that the ship's master was under the influence of a controlled substance and had threatened them with a weapon. Coast Guard District 7 received the alert, which correlated with the 911 call, and launched law enforcement assets to the position. Law enforcement officers arrested the master and the RIP TIDE returned to its home port. 3 SARSAT RESCUES
",03/03/2020,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",28.78166667,-82.86833333,3,"Home Port - Hudson, FL","On 03 March 2020 at 1323 UTC (0823 EST) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 28 46.9N 82 52.1W, 12 NM west of Homosassa, FL. It was activated by 2 crew members of the fishing vessel RIP TIDE, who then barricaded themselves on board the vessel. Sector Saint Petersburg received a 911 transfer call from the crew members reporting that the ship's master was under the influence of a controlled substance and had threatened them with a weapon. Coast Guard District 7 received the alert, which correlated with the 911 call, and launched law enforcement assets to the position. Law enforcement officers arrested the master and the RIP TIDE returned to its home port. 3 SARSAT RESCUES"
"Home Port - Marco Island, FL
On 24 April 2020 at 1906 UTC (1506 EDT) a Personal Locator Beacon (PLB) was detected at 25 52.7N 81 44.1W, 1 NM south of Marco Island, FL. It was activated after a 20-ft recreational fishing boat, with 2 people on board, flipped over after it began taking on water. Coast Guard District 7 received the alert and requested that Sector St. Petersburg issue an Urgent Marine Information Broadcast and launch a rescue vessel from Station Miami Beach (STAMB). STAMB arrived on scene and rescued the 2 uninjured passengers from the water; they arranged for commercial recovery of their vessel. 
2 SARSAT RESCUES
",04/24/2020,PLB,M,PLB (Personal Locator Beacon),25.87833333,-81.735,2,"Home Port - Marco Island, FL","On 24 April 2020 at 1906 UTC (1506 EDT) a Personal Locator Beacon (PLB) was detected at 25 52.7N 81 44.1W, 1 NM south of Marco Island, FL. It was activated after a 20-ft recreational fishing boat, with 2 people on board, flipped over after it began taking on water. Coast Guard District 7 received the alert and requested that Sector St. Petersburg issue an Urgent Marine Information Broadcast and launch a rescue vessel from Station Miami Beach (STAMB). STAMB arrived on scene and rescued the 2 uninjured passengers from the water; they arranged for commercial recovery of their vessel. "
"Home Port - Fort Pierce, FL
On 27 April 2020 at 0150 UTC (2150 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 27 56.2N 79 54.3W, 37 NM northeast of Fort Pierce, FL. It was activated when the fishing vessel N-SANE, with 6 people on board, ran out of fuel. Coast Guard District 7 received the alert, which correlated with a VHF call requesting assistance received by Sector Miami. A rescue boat from Station Canaveral arrived at the position and took the N-SANE in tow, then transferred it to a Station Fort Pierce vessel for completion to shore. 
6 SARSAT RESCUES
",04/27/2020,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",27.93666667,-79.905,6,"Home Port - Fort Pierce, FL","On 27 April 2020 at 0150 UTC (2150 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 27 56.2N 79 54.3W, 37 NM northeast of Fort Pierce, FL. It was activated when the fishing vessel N-SANE, with 6 people on board, ran out of fuel. Coast Guard District 7 received the alert, which correlated with a VHF call requesting assistance received by Sector Miami. A rescue boat from Station Canaveral arrived at the position and took the N-SANE in tow, then transferred it to a Station Fort Pierce vessel for completion to shore. "
"Home Port - St. Augustine, FL
On 28 April 2020 at 1027 UTC (0627 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 30 01.3N 80 16.1W, 53 NM east of St. Augustine, FL. It was activated when the fishing vessel LINDSEY LOU, with 2 people on board, lost battery power and became disabled. Coast Guard District 7 received the alert and Sector Jacksonville (SECJAC) issued an Urgent Marine Information Broadcast. SECJAC contacted the LINDSEY LOU via radio, confirmed the vessel issue, and contacted a repair agent at the request of the owner. Fishing vessel JEZEBEL delivered a battery to the LINDSEY LOU, repairs were made, and the vessel continued its journey to Georgetown, SC. 
2 SARSAT RESCUES
",04/28/2020,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",30.02166667,-80.26833333,2, ,"On 28 April 2020 at 1027 UTC (0627 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 30 01.3N 80 16.1W, 53 NM east of St. Augustine, FL. It was activated when the fishing vessel LINDSEY LOU, with 2 people on board, lost battery power and became disabled. Coast Guard District 7 received the alert and Sector Jacksonville (SECJAC) issued an Urgent Marine Information Broadcast. SECJAC contacted the LINDSEY LOU via radio, confirmed the vessel issue, and contacted a repair agent at the request of the owner. Fishing vessel JEZEBEL delivered a battery to the LINDSEY LOU, repairs were made, and the vessel continued its journey to Georgetown, SC. "
"Home Port - Canada
On 30 April 2020 at 2139 UTC (1739 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 29 25.6N 79 42.9W, 66 NM northeast of Ponce Inlet, FL. It was activated after the sailing vessel ROMANICHEL, with 3 people on board, became disabled due to tattered sails and the ship's master had fallen overboard. Coast Guard District 7 received the alert and launched a helicopter to the location, then Sector Jacksonville launched Coast Guard Cutters (CGCs) ROBERT YERED and HERON. The ROMANICHEL and its 2 remaining sailors were towed to Ponce Inlet while fixed-wing aircraft and both CGCs continue to search for the master. 
2 SARSAT RESCUES
",04/30/2020,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",29.42666667,-79.715,2,Home Port - Canada,"On 30 April 2020 at 2139 UTC (1739 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 29 25.6N 79 42.9W, 66 NM northeast of Ponce Inlet, FL. It was activated after the sailing vessel ROMANICHEL, with 3 people on board, became disabled due to tattered sails and the ship's master had fallen overboard. Coast Guard District 7 received the alert and launched a helicopter to the location, then Sector Jacksonville launched Coast Guard Cutters (CGCs) ROBERT YERED and HERON. The ROMANICHEL and its 2 remaining sailors were towed to Ponce Inlet while fixed-wing aircraft and both CGCs continue to search for the master. "
"Home Port - Playa Vista, CA
On 03 May 2020 at 0202 UTC (2202 EDT) a Personal Locator Beacon (PLB) was detected at 33 08.7N 116 01.6W, in Imperial County, CA. It was activated by a motorist after his car became disabled. The Air Force Rescue Coordination Center received the alert and the contacted the owner and the California Office of Emergency Management (OEM) for rescue assistance. OEM dispatched emergency authorities and a tow truck to the location and transported the driver to safety. 
1 SARSAT RESCUE
",05/03/2020,PLB,T,PLB (Personal Locator Beacon),33.145,-116.0266667,1,"Home Port - Playa Vista, CA","On 03 May 2020 at 0202 UTC (2202 EDT) a Personal Locator Beacon (PLB) was detected at 33 08.7N 116 01.6W, in Imperial County, CA. It was activated by a motorist after his car became disabled. The Air Force Rescue Coordination Center received the alert and the contacted the owner and the California Office of Emergency Management (OEM) for rescue assistance. OEM dispatched emergency authorities and a tow truck to the location and transported the driver to safety. "
"Home Port - Lake Park, FL
On 03 May 2020 at 0300 UTC (2300 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 27 05.8N 79 46.4W, 20 NM northeast of Jupiter, FL. It was activated when the fishing vessel ISLAND RUNNER, with 5 people on board, became disabled due to engine failure. Prior to receiving the SARSAT alert, Coast Guard District 7 received a call from a family member reporting that the boat was overdue for return. An Air Station Miami helicopter and a Coast Guard boat were dispatched to the scene and the ISLAND RUNNER and its passengers were safely towed to shore. 
5 SARSAT RESCUES
",05/03/2020,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",27.09666667,-79.77333333,5,"Home Port - Lake Park, FL","On 03 May 2020 at 0300 UTC (2300 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 27 05.8N 79 46.4W, 20 NM northeast of Jupiter, FL. It was activated when the fishing vessel ISLAND RUNNER, with 5 people on board, became disabled due to engine failure. Prior to receiving the SARSAT alert, Coast Guard District 7 received a call from a family member reporting that the boat was overdue for return. An Air Station Miami helicopter and a Coast Guard boat were dispatched to the scene and the ISLAND RUNNER and its passengers were safely towed to shore. "
"Home Port - Fort Myers, FL
On 09 May 2020 at 1825 UTC (1425 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 26 03.0N 82 13.1W, 23 NM west of Naples, FL. It was activated when the fishing vessel LAESPADA, with 1 person on board, became disabled due to water intrusion in the battery compartment. Coast Guard District 7 received the alert and contacted Sector St. Petersburg, which issued an Urgent Marine Information Broadcast. Station Fort Myers Beach launched a helicopter and boat to the scene and took the LAESPADA in tow to Cape Coral, where it was transferred to a commercial salvage company for continuation to Fort Myers. 
1 SARSAT RESCUE
",05/09/2020,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",26.05,-82.21833333,1,"Home Port - Fort Myers, FL","On 09 May 2020 at 1825 UTC (1425 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 26 03.0N 82 13.1W, 23 NM west of Naples, FL. It was activated when the fishing vessel LAESPADA, with 1 person on board, became disabled due to water intrusion in the battery compartment. Coast Guard District 7 received the alert and contacted Sector St. Petersburg, which issued an Urgent Marine Information Broadcast. Station Fort Myers Beach launched a helicopter and boat to the scene and took the LAESPADA in tow to Cape Coral, where it was transferred to a commercial salvage company for continuation to Fort Myers. "
"Home Port - Goodyear, AZ
On 20 May 2020 at 2005 UTC (1605 EDT) a Personal Locator Beacon (PLB) was detected at 33 29.9N 111 23.9W, in the Superstition Wilderness Area of the Tonto National Forest, AZ. It was activated after 2 hikers became dehydrated and 1 had an ankle injury. The Air Force Rescue Coordination Center received the alert and notified the Arizona State Search and Rescue authorities, who launched a helicopter to the scene. The aircrew located the hikers and airlifted them to the trailhead. No further assistance was needed and the hikers were able to safely drive home. 
2 SARSAT RESCUES
",05/20/2020,PLB,T,PLB (Personal Locator Beacon),33.49833333,-111.3983333,2,"Home Port - Goodyear, AZ","On 20 May 2020 at 2005 UTC (1605 EDT) a Personal Locator Beacon (PLB) was detected at 33 29.9N 111 23.9W, in the Superstition Wilderness Area of the Tonto National Forest, AZ. It was activated after 2 hikers became dehydrated and 1 had an ankle injury. The Air Force Rescue Coordination Center received the alert and notified the Arizona State Search and Rescue authorities, who launched a helicopter to the scene. The aircrew located the hikers and airlifted them to the trailhead. No further assistance was needed and the hikers were able to safely drive home. "
"Home Port - Not Registered
On 25 May 2020 at 1131 UTC (0731 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 26 53.5N 80 01.8W, 1 NM northeast of Juno Beach, FL. It was activated when a 34-ft pleasure craft, with 4 people on board, encountered inclement weather. Coast Guard Sector Miami (SECMIA) received a VHF call reporting the situation and requested the EPIRB's activation. After Coast Guard District 7 received the alert, SECMIA issued an Urgent Marine Information Broadcast (UMIB), launched a rescue boat from Station Miami, and diverted a helicopter to the position. The Palm Beach County Sheriff's Office responded to the UMIB, located the vessel, and reported that no additional Coast Guard assistance was required. 
4 SARSAT RESCUES
",05/25/2020,EPIRB,M,"EPIRB (Emergency Position-Indicating Radio Beacon, Maritime Applications)",26.89166667,-80.03,4,Home Port - Not Registered,"On 25 May 2020 at 1131 UTC (0731 EDT) an Emergency Position Indicating Radio Beacon (EPIRB) was detected at 26 53.5N 80 01.8W, 1 NM northeast of Juno Beach, FL. It was activated when a 34-ft pleasure craft, with 4 people on board, encountered inclement weather. Coast Guard Sector Miami (SECMIA) received a VHF call reporting the situation and requested the EPIRB's activation. After Coast Guard District 7 received the alert, SECMIA issued an Urgent Marine Information Broadcast (UMIB), launched a rescue boat from Station Miami, and diverted a helicopter to the position. The Palm Beach County Sheriff's Office responded to the UMIB, located the vessel, and reported that no additional Coast Guard assistance was required. "
